time,rank,song_id,title,singers,album,date,genre,creator,lyric
2005.09.26~10.02,1,905857,세글자 (드라마 `루루공주` 김정은 메인 테마),엠투엠(MToM),M to M,2005.09.03,Ballad,강은경,하루 단 하루라도 좋겠어  널 잊고 살수만 있다면  쉴새없는 눈물을 잠근채  나의 그리움을 거둔채   한 번 꼭 한번이면 될텐데  난 참 그 말이 어려웠어  너만 보면 자꾸 바보가 돼  그림자 뒤로 숨게만 돼   내게는 이 세상 제일 슬픈 세글자  차마 너를 향해 줄 수 없던 세글자  매일 내 가슴에 눈물로 썼다가  다시 한숨으로 지우는 말   나 혼자 말하고 나 혼자 듣는 말  끝내 너의 곁엔 닿지도 못할 외로운 말  사랑해 그 세글자가 늘 나를 아프게 해   이젠 제발 좀 그만하자고  다신 아파하지 말자고  시간으로 덮고 또 덮어도  널 가리지는 못하나봐   내게는 이 세상 제일 슬픈 세글자  차마 너를 향해 줄 수 없던 세글자  매일 내 가슴에 눈물로 썼다가  다시 한숨으로 지우는 말   나 혼자 말하고 나 혼자 듣는 말  끝내 너의 곁엔 닿지도 못할 외로운 말  사랑해 그 세글자가 늘 나를 아프게해   내 마음 하늘위에 쓸까 바람에게 말할까  그럼 니가 볼까 너의 곁에 전해질까   어쩌면 이 세상 제일 흔한 세글자  내겐 이렇게도 힘에 겨운 세글자  울음부터 나서 목이 메어와서  꺼내기도 전에 되담는말   천번도 만번도 더 삼킨 한 마디  아마 평생가도 못 다할 짧은 그 한마디  사랑해 그 세글자에  또 이렇게 눈물만 -
2005.09.26~10.02,2,928700,Good-bye Luv,휘성(Realslow),LOVE.. LOVE..? LOVE..!,2005.09.21,R&B / Soul,최갑원,Mr Realslow up in this joint  sing this song my for love You and I We was united  But now I see it in your eyes It’s time to say good bye  comme on Good bye love 핏물처럼  짙게 흐르는 눈물 때문에 마지막 이별마저도 더럽혀버린 못난 내 사랑 첨부터 사랑은 내겐 사치였는걸  마치 맞지 않는 옷처럼 그만 날 누르는 널 벗어버릴게  우리 모르던 때처럼  Good bye love 핏물처럼  짙게 흐르는 내 눈물 때문에 마지막 이별마저도 더럽혀버린 못난 내 사랑 누가 보아도 잘 어울린다는  듣고 싶던 그 말도 내겐 들려오지 않았지  No no no no no 헤어지라고 다 너를 말리는  듣기 싫던 그 말도 다신 들을 수 없겠지  Good bye lover  Good bye love 핏물처럼  짙게 흐르는 눈물 때문에 마지막 이별마저도  더럽혀버린 못난 내 사랑 그래 난 마지막까지  이기적인 남자 그녀의 눈물조차도 난  사랑했었다 행복하지마 제발 날  두고 떠나가지마  붙잡고 싶지만 그녀를위한  마지막 거짓말 끝이라는 말 사랑하기 때문에 널 보낼 수 있단 말  그깟 자존심밖에 안남은  내가 미웠기에  내 슬픈 사랑조차도 초라해진다 Good bye love  핏물처럼 짙게 흐르는  눈물 때문에 눈물 때문에  널 보낼게  마지막 이별마저도  더럽혀버린 이제  못난 너를 내 사랑 Good bye love 날 두고서  달아나는 널 미워 안 할게  다신 날 보기 싫다  말해도 괜찮아  미안해 네가 원하는  끝이라는 말 늦게 해줘서 우리 마지막 이별마저  더럽혀버린 나를 잊어
2005.09.26~10.02,3,905582,아니,거미,For The Bloom,2005.09.01,R&B / Soul,최갑원,난 그냥 해 본 얘기야 장난이란 말야  끝내고 싶다는 그 말 거짓말이란 말야  한번쯤 할 수 있는 얘기야  여자들은 다 그렇잖아  가끔씩 서운하면 하는 말인데  아니 아니 아니 아니라고 해 줘  고맙다고 하고 차갑게  돌아서면 나는 어떻게 해  (많이) 투정 부려서 (많이) 화나게 해서  정말 미안하고 미안해  두번 다시는 먼저  끝내자는 말 꺼내지 않을께   나처럼 쉽게 질려 버리는  여자는 처음 봤다고  두 손에 힘 주어 날 미는 너지만  아니 아니 아니 아니라고 해 줘  고맙다고 하고 차갑게  돌아서면 나는 어떻게 해  (많이) 투정 부려서 (많이) 화나게 해서  정말 미안하고 미안해   두번 다시는 먼저  끝내자는 말 꺼내지 않을께  (날 버린) 다른 남자들과  넌 똑같아지면 안돼  (너마저도) 날 버리고 떠나면  깊은 눈물 속에 난 조금씩 빠져 죽게 돼  아니 아니 아니 아니라고 해 줘  고맙다고 하고 차갑게  돌아서면 나는 어떻게 해  (많이) 투정 부려서 (많이) 화나게 해서  정말 미안하고 미안해  두번 다시는 먼저  끝내자는 말 꺼내지 않을께  난 그냥 해 본 얘기야 거짓말이란 말야
2005.09.26~10.02,4,926191,내 마음의 보석상자,SG워너비,Classic Odyssey: Remake,2005.09.09,R&B / Soul,이주호,난 알고 있는데 우리는  사랑하고 있다는 것을  우린 알고 있었지 서로를  가슴 깊이 사랑한단 것을    햇빛에 타는 향기는  그리 오래 가지 않기에  더 높게 빛나는 꿈을 사랑했었지    가고 싶어 갈수없고  보고 싶어 볼수없는 영혼 속에서  가고 싶어 갈수없고  보고 싶어 볼수없는 영혼 속에서    우리의 사랑은 이렇게  아무도 모르고 있는것 같아 잊어야만 하는 그 순간까지  널 사랑하고 싶어    가고 싶어 갈수없고  보고 싶어 볼수없는 영혼 속에서  가고 싶어 갈수없고  보고 싶어 볼수없는 영혼 속에서    우리의 사랑은 이렇게  아무도 모르고 있는것 같아 잊어야만 하는 그 순간까지  널 사랑하고 싶어   잊어야만 하는 그 순간까지  널 사랑하고 싶어-
2005.09.26~10.02,5,928697,일년이면,휘성(Realslow),LOVE.. LOVE..? LOVE..!,2005.09.21,R&B / Soul,휘성(Realslow),시간이 자꾸 빨리 흘러서  애꿎은 시계 마저 부수고  사랑한 날을 거꾸로 세며  아직 그대만 기다리죠    우리 함께 있던 날이 많아요  걷던 길이 너무 많아요  그 시간들을 더듬어 보며  기억을 살려내죠    일년이면 입 맞추던 기억을 잊고  더 지나면 목소리도 까맣게 잊고  나만 혼자 파란 봄과 하얀 겨울  속에 추억들과 살아도    십년이면 나도 지쳐 그대를 잊고  더 지나면 다시 사랑 못할 것 같아  단 하루도 못 가게 잡고  헤어진 그 날에 살죠    시간이 자꾸 빨리 흘러서  얇아진 달력마저 가리고  못해준 생일까지 챙기려  그대 사진에 선물하죠    내가 못한 일이 너무 많아요  주지 못한 것도 많아요  다 해준다던 내 거짓말도  두 번 다시 못 하지만    일년이면 입 맞추던 기억을 잊고  더 지나면 목소리도 까맣게 잊고  나만 혼자 파란 봄과 하얀  겨울 속에 추억들과 살아도    십년이면 나도 지쳐 그대를 잊고  더 지나면 다시 사랑 못할 것 같아  단 하루도 못가게 잡고  헤어진 그 날에 살죠    그대가 돌아올 날  늘 오늘 일지도 몰라  언제나 서둘러 눈 뜨고서  그대가 떠나간 그날에 입던  옷을 다시 꺼내 입고  그대 마중을 나가는 나    일년이면 입맞추던 기억을 잊고  더 지나면 목소리도 까맣게 잊고  나만 혼자 파란 (그대가)  봄과 하얀 (없는 난)  겨울 속에 추억들과 살아도  (겨울을 혼자 보내도)    십년이면 나도 지쳐 그대를 잊고  더 지나면 다시 사랑 못할 것 같아  (난 못할 것 같아)  꿈에라도 그대를 안고 (그대를 안고서)  남겨진 사랑하다가    일년동안 입맞추던 기억을 잊고  어떻게든 목소리도 힘들게 잊어  내가 다시 파란 봄과 하얀 겨울 속을  행복하게 살도록 (겨울이 행복하도록)    그댈 보낸 길마저도 밟지 않아요  그대 닮은 사람마저 미워해봐요  또 들려오는 그대 소식에  내 귀를 막아보다가  그대라도 행복하기를 빌죠 -
2005.09.26~10.02,6,898497,내 눈물이 하는 말,견우,City Of Angel,2005.08.23,Ballad,윤경,내 머리는 나빠서 너밖에 모르고  세상 사람 모두 다 너로 보이고  내 가슴은 좁아서 너 밖엔 못 살고  귀에 닿는 목소린 다 넌줄 아는데  그립다고 힘들다고 사랑한다고 매일 밤 내 안에 터질 듯 슬픈 그 말은  나를 헤매이게 해 이렇게 너만 원하게 해   너를 사랑한단 말 숨쉴때마다 늘었어 오늘도 그 만큼 버리고 또 버려도  내가 하지 못한 말 가슴에 너무 많아서  내 숨이 멈출까봐 눈물이 나를 대신해서 흘러   내 걸음은 느려서 널 찾지 못하고 네가 떠난 그 자리만 돌고 도는데  그립다고 힘들다고 사랑한다고  매일 밤 내 안에 터질 듯 슬픈 그 말은  나를 헤매이게 해 이렇게 너만 원하게 해  너를 사랑한단 말 숨쉴때마다 늘었어 오늘도 그 만큼 버리고 또 버려도  내가 하지 못한말 가슴에 너무 많아서  내 숨이 멈출까봐 눈물이 나를 대신해서 흘러  간절한 내 맘을 넌 듣지못하고 내가 아닌 누구를 사랑하고 있을까   너를 사랑한단 말 숨쉴때마다 깊어져  온몸에 물들어 너를 안고사는 나  너만 사랑했다고 죽어도 못 잊겠다고  오늘도 내 눈물이 못 다한 말을 대신해서 흘러 -
2005.09.26~10.02,7,866710,사랑스러워,김종국,This Is Me,2005.07.01,Dance,윤사라,워워 머리부터 발끝까지 다 사랑스러워  워워 니가 나의 여자라는게 자랑스러워  기다림이 즐겁고  이젠 공기마저 달콤해  이렇게 너를 사랑해  세상이 힘들어도 널 보면  마음에 바람이 통해  이런 게 사는 거지 이런 게 행복이지  이제야 느끼게 됐어 나는  온종일 우울해도 널 보면  머리에 햇빛이 들어  이렇게 놀라운게 사랑이지  기다린 보람이 있어  지난번 사랑처럼 울까봐  한참을 망설였지만  보채지 않고 나를 기다려준 너  편안하게 스며들어와  워워 머리부터 발끝까지 다 사랑스러워  워워 니가 나의 여자라는게 자랑스러워  무뚝뚝하던 내가 종일 싱글벙글 웃잖아  대체 내게 무슨 짓을 한거야  워워 그림자와 뒷 모습까지 사랑스러워  워워 부끄러운 애정표현도 자연스러워  기다림이 즐겁고  이젠 공기마저 달콤해  이렇게 너를 사랑해  널 행복하게 해주기 위해  내가 날 아끼게 됐어  내 모습 내가 봐도 이제 조금은  괜찮은 놈이 된 것 같아  워워 머리부터 발끝까지 다 사랑스러워  워워 니가 나의 여자라는 게 자랑스러워  무뚝뚝하던 내가  종일 싱글벙글 웃잖아  대체 내게 무슨 짓을 한 거야  워워 그림자와 뒷 모습까지 사랑스러워  워워 부끄러운 애정표현도 자연스러워  기다림이 즐겁고 이젠 공기마저 달콤해  이렇게 너를 사랑해  워워 나나 나나 나나나 나나 나나 나나나  워워 나나 나나 나나나 나나 나나 나나나  사람들이 모두들 부러워서 견딜 수 없게  그렇게 우리 사랑해  우 한가지만 약속해 세상 끝날 때까지  나에게만 사랑스럽기
2005.09.26~10.02,8,864916,너에게 전하는 아홉가지 바램,KCM,Growing Up,2005.06.21,Ballad,이강희,두눈에 숨어있던 눈물이   너를 가리려고 날 흘러내려   작아지는 너를 보고 싶은데   이런 내 맘 묻지도 않고   한없이 할 말이 많아서   밤새도록 써내려간 종이에   아쉬움이 남긴 흔적들만   잘해주지 못한 기억들만   모두 널 위한 얘기로 채워져갈뿐   내가 바라는 첫번째   이별때문에 아프지 않길   내가 네게 바라는 두번째   눈이 붓도록 울지 않길   내가 바라는 세번째   길을 걷다 내 생각에 슬퍼지면   사랑해서 행복했던   널 생각하며 걷길   그 어떤 향기보다 더 진한   그리움이 나를 취하게 해서   추억은 시간을 멈춰놓고   내 안에 너를 가둬두고   쌓여가는 바램만 만들어 가고   내가 바라는 네번째   슬픈일에도 씩씩해지길 울지말길 내가 바라는 다섯번째는  환한 미소잃지 말기를  여섯번째 내 바램은  미치도록 보고 싶어 힘든 내 맘  세상 모두 안다 해도 너만은 모르길 너무 보고 싶지만 너무 사랑하지만  널 위해 참아보자고  내 맘을 달래지만 워  일곱번째 내 바램은  가끔씩 내게 전화해주길  여덟번째 내가 바라는건  그리울땐 달려와주길  마지막 아홉번째는  참아봐도 내가 자꾸 생각나서  너 아니면 안된다고 안된다고 내게 말해 주길  너에게 전하는 내 바램들
2005.09.26~10.02,9,904628,"1,2,3,4. (원,투,쓰리,포.)",KYT(코요태),필업 (Feel Up),2005.08.30,Dance,주영훈,"As we come back to another mood  Here we come We present to you  Everybody get ready  (Let the beat drop )  Now let me introduce the group  with the capital K  It’s party time 1,2,3, and 4   사랑이란 감기처럼  어떤 예고도 없이 날 찾아오고  사나이란 자존심에  그런 사랑이 떠나도 울 수 없어   원! 한다면 마음을 열어  투! 덜대며 운명을 탓 하지마  쓰리!고 아픈 맘일지라도  포! 긴없어 내 인생을 걸어봐   멀리 멀리 지나간 기억 모두  날려버려봐 (아주 멀리 멀리)  몰래 몰래 숨기려 하지마라  나는 다 아니까 (누가 뭐라 해도 좋아)   워우워 높이 날아올라  워 오오 멀리 보는 거야  워우워 한 번뿐인 삶에  워 오오 주인공은 바로 나야   Hit em up hit em up  멀리 날아가도  Get em up get em up  난 달려가고  Hit em up hit em up  저 저기 높이 난 또 다시 이곳에 let it flow   세상이란 저울처럼  항상 어느 한편으로 기울어 가  내 꿈이란 사는 동안  단 하루라도 아무 걱정 없는 것   원! 한대로 상상을 해봐  투! 명하게 이 세상을 바라봐  쓰리! 다 못해 멍든 내 가슴  포! 근하게 모든 것을 감싸봐   멀리 멀리 지나간 기억 모두  날려 버려봐(아주 멀리 멀리)  몰래 몰래 숨기려 하지 마라  나는 다 아니까(누가 뭐라 해도 좋아)   워우워 높이 날아올라  워 오오 멀리 보는 거야  워우워 한 번뿐인 삶에  워 오오 주인공은 바로 나야   아무리 울어봐도 몸서리 쳐봐도  변한 건 하나없어  어차피 태어나 한 번뿐이라면  모든 걸 거는거야 (누가 뭐라 해도 좋아)   멀리 멀리 지나간 기억 모두  날려버려봐 (아주 멀리 멀리)  몰래 몰래 숨기려 하지마라  나는 다 아니까 (누가 뭐라 해도 좋아)   워우워 높이 날아올라  워 오오 멀리 보는 거야  워우워 한 번뿐인 삶에  워 오오 주인공은 바로 나야   나나나나나 멀리 멀리 1,2  나나나나나 Hurry Hurry 3,4  나나나나나 아주 멀리 멀리  나나나나나 주인공은 바로 나야 -"
2005.09.26~10.02,10,903404,지지 않는 태양 (Feat. 한 에스더),장우혁,No More Drama,2005.09.12,Dance,"PJ,장우혁,박장근,이태건","Yeah, this is woo Hyuk right here  everybody just listen up fill this  one two three hit come on !   music got this speck fill lie  you got the spill me -   Yo 나야 너밖에 사랑할 줄 모르는 남자  떠난대도 널 붙잡지 못하는 바보야  어제도 오늘도 니가 빈자리에  비어있는 술병만이 그 자리를 대신 할 뿐이야   사랑해란 말 아껴두지 말 걸 그랬어  나 가진 것 모두 네게 줄걸 그랬어  너와의 추억이 후회로 얼룩진 게  날 더욱 미치게 만드는 것 같은데   (why not) 왜 날 그리 쉽게 떠나 갔니  (why not) 왜 아무 말 못하는 거니  (why not) 그렇게 떠나니 니 맘이 편하니  why! why! why! why!   (why not) 날 포기할 정도로 힘들었니  (why not) 상처뿐인 난 이제 어떡해야 하니  (why not) 매일 밤 울다 지쳐 잠들어야 되니  why not why not tell me something   U'll see u'll be 너무 사랑 했어 Yea ye -  I wanna want u If u wanna love me  1,2,3,4,5,6,7,8 ah-   bye란 말 안돼 그대 bye란 말 안해 이제  날아서 하늘위로 저 하늘 높이 높이  bye란 말 안돼 그대 bye란 말 안해 이제  걸어서 하늘위로 저 하늘 높이 높이   차라리 너를 만나지 말걸  떠나간 널 원망하며 살아갈 걸  뒤 늦은 지금에야 후회해봤자  상처투성인 니 가슴에 상처만 늘걸   미안해 사랑을 다 주지 못해서  미안해 널 붙잡지 못해서  미안해 너밖에 사랑할 줄 몰라서  사랑해 이 말 조차 못했어   (why not) 왜 날 그리 쉽게 떠나갔니  (why not) 왜 아무 말 못하는거니  (why not) 그렇게 떠나니 니 맘이 편하니  why! why! why! why!   (why not) 날 포기할 정도로 힘들었니  (why not) 상처뿐인 난 이제 어떡해야 하니  (why not) 매일 밤 울다 지쳐 잠들어야 되니  why not why not tell me something   U'll see u'll be 너무 사랑 했어 Yea ye -  I wanna want u If u wanna love me  1,2,3,4,5,6,7,8 ah-  bye란 말 안돼 그대 bye란 말 안해 이제  날아서 하늘위로 저 하늘 높이 높이  bye란 말 안돼 그대 bye란 말 안해 이제  걸어서 하늘위로 저 하늘 높이 높이   your desire like the fire sexy me babe  kiss me babe be be be be be   bye란 말 안돼 그대 bye란 말 안해 이제  날아서 하늘위로 저 하늘 높이 높이  bye란 말 안돼 그대 bye란 말 안해 이제  걸어서 하늘위로 저 하늘 높이 높이   music got this speck fill lie  you got the spill me -"
