time,rank,song_id,title,singers,album,date,genre,creator,lyric
2008.08.31~09.06,1,1913501,하루 하루,BIGBANG,Stand Up (2008 빅뱅 3rd Mini Album),2008.08.08,Rap / Hip-hop,G-DRAGON,떠나가 Ye the finally I reallize That I`m nu`ttin without you I was so wrong forgive me 파도처럼 부숴진 내 맘 바람처럼 흔들리는 내 맘 연기처럼 사라진 내 사랑 문신처럼 지워지지 않아 한숨만 땅이 꺼지라 쉬죠 내 가슴속에 먼지만 쌓이죠 Say good bye Ye 네가 없이는 단 하루도 못 살것만 같았던 나 생각과는 다르게도 그럭저럭 혼자 잘 살아 보고싶다고 불러봐도 넌 아무 대답없잖아 헛된 기대 걸어봐도 이젠 소용없잖아 네 옆에 있는 그 사람이 뭔지 혹시 널 울리진 않는지 그대 내가 보이긴 하는지 벌써 싹 다 잊었는지 걱정돼 다가가기 조차 말을 걸 수 조차 없어 애 태우고 나 홀로 밤을 지새우죠 수백번 지워내죠 돌아보지 말고 떠나가라 또 나를 찾지 말고 살아가라 너를 사랑했기에 후회 없기에 좋았던 기억만 가져가라 그럭저럭 참아볼만해 그럭저럭 견뎌낼만해 넌 그럴수록 행복해야돼 하루하루 무뎌져 가네 Oh girl I cry cry yo my all Say good bye 길을 걷다 너와 나 우리 마주친다 해도 못 본척 하고서 그대로 가던 길 가줘 자꾸만 옛 생각이 떠오르면 아마도 나도 몰래 그댈 찾아 갈지도 몰라 넌 늘 그 사람과 행복하게 넌 늘 내가 다른 맘 안 먹게 넌 늘 작은 미련도 안 남게끔 잘 지내줘 나 보란 듯이 넌 늘 저 하늘같이 하얗게 뜬 구름과도 같이 새파랗게 넌 늘 그래 그렇게 웃어줘 아무일 없듯이 돌아보지 말고 떠나가라 또 나를 찾지 말고 살아가라 너를 사랑했기에 후회 없기에 좋았던 기억만 가져가라 그럭저럭 참아볼만해 그럭저럭 견뎌낼만해 넌 그럴수록 행복해야돼 하루하루 무더져 가네 나를 떠나서 맘 편해지길 나를 잊고서 살아가줘 그 눈물은 다 마를 테니 ye 하루하루 지나면 차라리 만나지 않았더라면 덜 아플텐데 영원히 함께하자던 그 약속 이젠 추억에 묻어두길 바래 baby 널 위해 기도해 돌아보지 말고 떠나가라 또 나를 찾지 말고 살아가라 너를 사랑했기에 후회 없기에 좋았던 기억만 가져가라 그럭저럭 참아볼만해 그럭저럭 견뎌낼만해 넌 그럴수록 행복해야돼 하루하루 무뎌져 가네 Oh girl I cry cry Yo my all say goodbye bye Oh my love don`t lie lie Yo my heart say good bye
2008.08.31~09.06,2,1913502,천국,BIGBANG,Stand Up (2008 빅뱅 3rd Mini Album),2008.08.08,Rap / Hip-hop,G-DRAGON,사랑해 난 널 기억해 heaven  라라 라라라 라라 라라라  라라 라라 라라 라라라  라라 라라라 라라 라라라  라라 라라 라라 라라라  24 7 그댄 영원한 heaven  24 7 그댄 나만의 heaven  24 7 그댄 영원한 heaven  24 7 heaven  마지막인줄 알았던  두 번 다시 안 올 줄 알았던  내게 전혀 어울리지 않았던  사랑이 어느 무더운 여름 날  다가왔죠  기다리고 기다리던 나의 반쪽  항상 널 꿈꿔왔죠  넌 내 맘의 안식처  보고 또 보고 주고 또 주고만 싶죠  난 설레임에 목말라  왜 내 사랑은 다 도망가  뜻대로 되지 않아 속만 타  알다가도 모르겠다  그래도 너만은 놓치고 싶지가  눈 앞에서 멀어지고 싶지가  않아 you are the one in my life  그댄 천국보다 아름답다  너를 사랑해 너를 부르네  너를 기억해 너를 기다리네  그대의 말 한마디  사랑한다는 그 한마디  너를 사랑해 너를 기억해  너의 전불 기억해  기쁨  슬픔  눈물  하늘 별  그리고 천국  내 모든 생활 속에  그대가 숨을 쉬고  나의 전화기엔 어느새  너의 이름만 보이고  하루에도 몇 번씩  너의 그 손을 붙잡고  입 맞추면 세상을 다 가진 기분야  oh baby 매일 들어가는 미니홈피  달콤한 향기  oh baby 내 사랑을 전하기엔  짧은 문자메세지  사람들이 놀려대  하루 왠종일 행복해  oh baby 요즘 참 살만 해  becuz of you  너를 사랑해 너를 부르네  너를 기억해 너를 기다리네  그대의 말 한마디  사랑한다는 그 한마디  너를 사랑해 너를 기억해  하루하루가 두렵지만  네가 또 떠나갈까봐  내게서 희미해질까봐  너무 감사해 너무 사랑해  내 맘의 천국문의 단 한 사람아  너를 사랑해 너를 부르네  너를 기억해 너를 기다리네  그대의 말 한마디  사랑한다는 그 한마디  너를 사랑해 너를 기억해  너의 전불 기억해  24 7 heaven
2008.08.31~09.06,3,1903050,U-Go-Girl (With 낯선),이효리,It`s Hyorish,2008.07.14,Dance,이트라이브,Hey girl  It's the princess LEE HYO REE  She's Back Yeah  2008 You ready  Hey girl  Girl girl Hey u go girl  De le De le  that that that girl  Girl girl Hey u go girl  Baby baby baby baby girl  Say what  오늘은 또 어떤 옷을 입어야할지  머리는 또 어떻게 만져야 좋을지  이건 어떠니 또 저건 어떠니  고민 고민하지마 Girl  오늘은 또 어떤 말을 해야하는지  어떻게 내 마음을 전해야 좋을지  이건 어떠니 또 저건 어떠니  고민 고민하지마 Girl  Girl hey U go girl  De le De le  that that that girl  Girl hey U go girl  Baby baby baby baby girl  이제부터 솔직하게  이제부터 당당하게  너의 맘을 보여줘  바로 이 순간  지금 이 순간 tonight  가끔씩은 달콤하게  가끔씩은 강렬하게  너의 맘을 보여줘  바로 이 순간  지금 이 순간 tonight  Girl girl Hey u go girl  De le De le  that that that girl  Girl girl Hey u go girl  Baby baby baby baby girl  오늘은 또 어쩐 일로  나를 부르지  혹시나 또 무슨 일이 생긴건지  이걸 어쩌지 또 저걸 어쩌지  고민 고민하지마 Girl  그 사람도 좋아할까 마음 졸이며  주머니 속 작은 동전 하나 꺼내서  앞면이 나올지 뒷면이 나올지  고민 고민하지마 Girl  Girl hey U go girl  De le De le  that that that girl  Girl hey U go girl  Baby baby baby baby girl  이제부터 솔직하게  이제부터 당당하게  너의 맘을 보여줘  바로 이 순간  지금 이 순간 tonight  가끔씩은 달콤하게  가끔씩은 강렬하게  너의 맘을 보여줘  바로 이 순간  지금 이 순간 tonight  Crazy night  Dance All Night  Let Me Take U Home Tonight  It's allright  Hey girl party tonight  Crazy night  Dance All Night  Let Me Take U Home Tonight  It's allright  Hey girl party tonight  Girl girl Hey u go girl  De le De le  that that that girl  Girl girl Hey u go girl  Baby baby baby baby girl  Girl girl Hey u go girl  De le De le  that that that girl  Girl girl Hey u go girl  Baby baby baby baby girl  I like that that that girl  and Let Me SeeYa bring it  back back back girl  OK I like that that that girl  and Let Me SeeYa bring it  back back back girl  One more time baby  I like that that that girl  and Let Me SeeYa bring it  back back back girl  OK I like that that that girl  and Let Me SeeYa bring it  back back back girl  Girl
2008.08.31~09.06,4,1897011,사랑과 전쟁 (Narr. 하하),다비치,Vivid Summer Edition (1st Amaranth Repackage Album),2008.07.03,Dance,안영민,나 있잖아  너 없으면 죽을꺼 같애  내 눈은 두개인데  왜 너 하나 밖에 안보이는걸까  시끄럽고 너 어제 누구랑있었어  나 좋다고 매달릴 땐 언제고  매달린 정돈 아니고  누구랑 있었냐고  야 아니거든요  나 집에 있었거든요  엄마가 밥해줬거든요  두 번 다시 바람 피지마  니가 매달려 만난거잖아  어떻게 날 두고  다른 여자를 만날 수 있니  내게 더 정말 멋진남자들  가끔은 내게 다가와  흔들릴 때도 있어  넌 몰라  이젠 제발 정신 좀 차려  어제 너 누구랑 있었어  친구에게 전화가왔어  니가 다른여자와 있었다고  솔직히 너 한 번 말해봐  나보다 더 매력있니  아니면 이젠  내가 너는 지겨운거니  두 번 다시 바람 피지마  니가 매달려 만난거잖아  어떻게 날 두고  다른 여자를 만날 수 있니  내게 더 정말 멋진남자들  가끔은 내게 다가와  흔들릴 때도 있어  넌 몰라  이젠 제발 정신 좀 차려  Oh my lover Oh my you baby  Oh my lover Oh my you baby  Oh my lover Oh my you baby  Oh my lover Oh my you baby  거짓말 오 이런 얘기 재미 없어  오늘부로 우린 망했어  화내지 마 아주 잠깐  우린 너무 완소커플 킹왕짱  도끼는 들지마 후덜덜  우리사랑 we belong together  넌 나의 태양 넌 나의 바다  요즘따라 정말 이상해  평소에는 안그랬는데  내게 장미꽃을 선물했던 너  다른 여자와 있었던게  그게 너무 미안해서  그래서 내게 더  잘해준 걸 몰랐어  두 번 다시 바람 피지마  니가 매달려 만난거잖아  어떻게 날 두고  다른 여자를 만날 수 있니  내게 더 정말 멋진남자들  가끔은 내게 다가와  흔들릴 때도 있어  넌 몰라  이젠 제발 정신 좀 차려  두 번 다시 보기 싫지만  널 차버려도 할 말 없지만  그래도 아직은  내가 너를 너무 사랑해  거짓말한거 정말 싫지만  이번 한 번만 용서해  다시 이런 일 없게 해줄래  이젠 나만 사랑해줄래  Oh my lover Oh my you baby  Oh my lover Oh my you baby  Oh my lover Oh my you baby  Oh my lover Oh my you baby
2008.08.31~09.06,5,1906673,신데렐라,서인영,Elly Is Cinderella,2008.07.23,Dance,싸이(PSY),신데렐라의 Come Back 12시부터 Attack 결국엔 나의 선택 Don't Tell Me Baby Come Back 나는 Cinderella  Now's The Time Make It Right Let Me See damn Hands Up High I Got Class I'm Bad S 요즘엔 내가 대세 밤이 올 때 까지는 난 참 얌전해 12시 전까지는 난 안변해 더 늦기 전에 집에 들여보내 12시 지나면 나는 변해 아무것도 넌 몰라 뭣도 니 눈에 보이는게 다가 아냐 아무것도 넌 몰라 뭣도 니 눈에 보이는 난 내가 아냐 나는 Cinderella 일낼라 이 때다 싶어 덤비지 마요 큰일나요 12시가 지나면 내가 널 어떻게 할지도 몰라 놔요 잡지마요 종이 12번 울리고 눈이 풀리고 넋이나간 녀석들은 침을 흘리고 아주 웃기고 하하하하 아무것도 넌 몰라 뭣도 니 눈에 보이는게 다가 아냐 아무것도 넌 몰라 뭣도 니 눈에 보이는 난 내가 아냐 나는 Cinderella 일낼라 이 때다 싶어 덤비지 마요 큰일나요 12시가 지나면 내가 널 어떻게 할지도 몰라 놔요 잡지마요 Now's The Time Make It Right Let Me See damn Hands Up High I Got Class I'm Bad S 요즘엔 내가 대세  종이 12번 울리고 눈이 풀리고 넋이나간 녀석들은 침을 흘리고 아주 웃기고 하하하하 종이 12번 울리고 눈이 풀리고 넋이나간 녀석들은 침을 흘리고 아주 웃기고 하하하하 나는 Cinderella 일낼라 이 때다 싶어 덤비지 마요 큰일나요 12시가 지나면 내가 널 어떻게 할지도 몰라 놔요 잡지마요  Now's The Time Make It Right Let Me See damn Hands Up High I Got Class I'm Bad S 요즘엔 내가 대세
2008.08.31~09.06,6,1901874,이노래,2AM,이노래,2008.07.11,Ballad,박진영,예쁜 목걸이를 사주고 싶지만  멋진 차를 태워주고 싶지만  예쁜 옷을 입혀주고 싶지만  오 난 좋은 곳에 데려가고 싶지만  주머니에 넣은 손에 잡히는 게 없는데  어떻게 널 잡을 수가 있어  내 생활은 너에게 어울리질 않는데  그래도 내 곁에 있어주겠니  줄 수 있는게 이 노래밖에 없다  가진 거라곤 이 목소리밖에 없다  이게 널 웃게 만들 수 있을진  모르지만  그래도 불러본다  니가 받아주길 바래본다  너는 괜찮다고 말을 하지만  나만 있으면 된다고 하지만  행복하다고 늘 말해 주지만  너는 더 바라는 게 없다고 하지만  예쁘고 좋은 것들 재밌고  멋진 일들 너도 분명히 하고 싶잖아  Baby  내 곁에 있어주면 못하는 걸 알잖아  그래도 내 곁에 있어주겠니  줄 수 있는게 이 노래밖에 없다  가진 거라곤 이 목소리밖에 없다  이게 널 웃게 만들 수 있을진  모르지만  그래도 불러본다  니가 받아주길 바래본다  이 노래밖에 없다 정말 가진게  이 목소리밖에 없다  이게 널 웃게 만들 수 있을진  모르지만  그래도 불러본다  니가 받아주길 바래본다    니가 받아주길 바래본다
2008.08.31~09.06,7,1903057,Hey Mr. Big,이효리,It`s Hyorish,2008.07.14,Dance,휘성(Realslow),Hey listen Mr boy  잘난 척 하는 입술로  이제는 속 깊은 사랑을 말해  come on Like a Man  자랑만 가득한 날마다 따분한  미래가 아득한 소년들이여  가슴이 따뜻한 생각이 반듯한  조금은 차분한 남자가 돼 줘  1분 1초 바쁘게 시계침은  숨 가쁘게 도는데  왜 늘 제자리 jump jump  자존심은 no 자신감으로  무거운 큰 산처럼 자라나줘  Hey listen Mr boy  잘난 척 하는 입술로  이제는 속 깊은 사랑을 말해  come on Like a man  Hey get up Mr Big  훌쩍 넓어진 어깨로  죽어도 지켜줄 여자를 안길  you know real man  남자의 두 눈이 세상을 삼킬 듯  빛나면 너무나 멋지게 보여  남자의 싸움은 힘 아닌 희망이  커질 때 언제나 승리가 보여  Hey listen Mr boy  강한척 하던 용기로  원하는 소원을 향해 널 던져  burning runing man  Hey get up Mr Big  세상을 가질 맘으로  새롭게 태어나  I'm waiting for you  Let's go Mr Big  Hey listen Mr boy  Hey listen Mr boy  Hey listen Mr boy  Hey listen Mr boy  Hey listen Mr boy  Hey listen Mr boy  Hey listen Mr boy  Hey listen Mr boy  Hey listen Mr boy  잘난척 하는 입술로  이제는 속 깊은 사랑을 말해  come on Like a man  Hey get up Mr Big  훌쩍 넓어진 어깨로  죽어도 지켜줄 여자를 안길  you know real man
2008.08.31~09.06,8,1902384,사랑해 미안해,지아,로드무비,2008.07.14,Ballad,안영민,닮은 얼굴만 봐도 가슴에 솟구치는 사람 눈을 감고 떠올리면 그리운 사람 발소리만 들려도 떠난 그대일까 하는 마음에 긴 밤에도 잠 못 들어요 베게는 늘 젖어있나봐 꿈에라도 만나면 그댄 항상 나를 떠나가니까 사랑해 사랑해 사랑해 내 말 안들리나요 내 가슴이 다 쉬도록 난 울고만 있는데 사랑해 사랑해 내 품 안에 그댈 안고 싶은데 어떡해요 그댄 멀어져만 가네요  마음놓고 사랑하도록 힘껏 안아보도록 제발 내 품 안에 돌아와줘요 사랑해 사랑해 사랑해 내 말 안들리나요 내 가슴이 다 쉬도록 난 울고만 있는데 사랑해 사랑해 내 품 안에 그댈 안고 싶은데 어떡해요 그댄 멀어져만 가네요 미안해 미안해 미안해 그리움만 쌓여서 잊으려 지우려해도 그리움만 더해서 사랑해 사랑해 이별로 돌아가지 않을래요 기다려요 사랑이 머물던 자리에
2008.08.31~09.06,9,1913505,Oh My Friend (Feat. 노브레인),BIGBANG,Stand Up (2008 빅뱅 3rd Mini Album),2008.08.08,Rap / Hip-hop,G-DRAGON,1 2 3 4  세상이 그대를 슬프게 한다면  언제 어디서든  내 이름을 불러주오  난 항상 너만을 위한 119  5분 대기조 ye ye  그대가 가진 아픔은 아픔 아냐  우릴 만나게 해준  인연의 끈이야  내게 기대 울어도 좋아  아무 말 없이 안아줄테니  나 널 위해 비를 맞아  쉬지 않고 달려가  거친 바람도 뚫고 지나 ye  네 뒤에 무거운 짐  어두운 그림자  이젠 내가 다 막아줄 테니  oh my friend oh my friend  영원히 그대의 친구가 되리  oh my friend oh my friend  너만이 나를 살게 해  oh my friend oh my friend  조용히 네 뒤에 나무가 되리  oh my friend oh my friend  my friend 사랑해 친구여  let's rock &amp; roll man  i don't control  눈을 감고 가슴을 열어  love &amp; peace  꿈꾸던 바램 trust me  거짓 없이 진실만을 말해  똑바로 걸어 한 번은 절어  누구나 다 실수하기 마련  실패를 딛고 일어나 보렴  쓰린 상처 다 안녕  내 손을 잡고 나아가자  잃어버렸던 꿈 다시 찾아가자  같이 날아보자 먼지를 털어보자  옆사람도 함께 가보자  끝은 안보이지만 미래는 밝다  우린 아직 젊기에 기회는 많다  서로 사랑하자 더 크게 외쳐보자  자유  oh my friend oh my friend  영원히 그대의 친구가 되리  oh my friend oh my friend  너만이 나를 살게 해  oh my friend oh my friend  조용히 네 뒤에 나무가 되리  oh my friend oh my friend  my friend 사랑해 친구여  지친 일상을 떠나  네가 그리던 대로  네가 그리던 대로  꿈을 향해 뛰어라 그대여  뛰어라 그대여  go away go away  let's go away baby  오오오오오오 오오오오오오  오오오오오오 오  오오오오오오 오오오오오오  오오오오오오 오  모두 뛰어  oh my friend oh my friend  영원히 그대의 친구가 되리  oh my friend oh my friend  너만이 나를 살게 해  oh my friend oh my friend  조용히 네 뒤에 나무가 되리  oh my friend oh my friend  my friend 사랑해 친구여
2008.08.31~09.06,10,1907246,사랑을 원해,쿨(COOL),사랑을 원해,2008.07.25,Dance,"이상백,DK4알지",누가 나 좀 말려줘  찬물 좀 내게 뿌려줘  타는 태양 보다  더 뜨거운 사랑에 난 목 말라  다시 또 사랑을 원해 아 원해  누군갈 만나길 원해  HEY come on  다시 또 사랑을 원해  너무 너무 원해  사랑을 원해  첫사랑 떠났을 때 죽고 싶었지  두번째는 견딜만했어  그러다 세번 네번째  쉬워지는 이별은  점점 날 무감각 하게 만들지  첫번째 남자에겐 내 맘 안줬지  두번째는 주다 말다 했었지  이젠 다 주고 싶어도  못 주는 내 맘이  너무 너무 답답해  일부러 누굴 좋아할 순 없잖아  비록 혼자 살지라도  내 사랑 내 사랑  다시 어떻게든 되찾고 싶어  가슴이 터질듯 한 나의 첫사랑  그 느낌 십분의 단 일이라도  한 번만 한 번만 다시  미칠듯이 사랑할꺼야  두 눈이 멀었던 너 밖에 몰랐던  그 사랑 다시 오면 좋겠어  다시 또 사랑을 원해 아 원해  누군갈 만나길 원해  HEY come on  다시 또 사랑을 원해  너무 너무 원해  사랑을 원해  얼굴보고 사귀고 몸매도 보고  사귀고 집안보고 사귀고  이것 저것 다 따졌지  헌데 인생 뭐 있어  지가 하기 나름야  이 가슴만 뛴다면  OK OK 무조건 OK  1 2 3 GO  그 때는 착한맘에 넘어갔는데  정말 순수하게 사랑했는데  요샌 사랑을 재고 또 재개 돼  사실은 이럴 때가 아닌데 오  일부러 누굴 좋아할 순 없잖아  비록 혼자 살지라도  내 사랑 내 사랑  다시 어떻게든 되찾고 싶어  가슴이 터질듯 한 나의 첫사랑  그 느낌 십분의 단 일이라도  한 번만 한 번만 다시  미칠듯이 사랑할꺼야  두 눈이 멀었던 너 밖에 몰랐던  그 사랑 다시 오면 좋겠어  다시 또 사랑을 원해  누군갈 만나길 원해  다시 또 사랑을 원해  사랑을 원해  다시 또 사랑을 원해
